date,incident_id,governorate,district,area,target,main_category,sub_category,min_air_raids,max_air_raids,civilian_casualties,fatalities,woman_fatalities,child_fatalities,injured,woman_injured,child_injured,confirmed_time,time_of_day
2015-03-31,181,Hajja,midi,-,Midi Port,infrastructure,transport,1,2.0,6,6,0,0,0,0,0.0,22,night
2015-03-31,182,Hudaydah,al-durayhimi,Al-Jabbanah,Al-Hudaydah Airport,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,1,morning
2015-03-31,183,Hudaydah,nan,-,Al-Ahliyah oil and packaging materials company,economic_infrastructure,private factory,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-03-31,184,Hudaydah,nan,Unknown,Al-Tadhamoniyah soft drinks company,economic_infrastructure,private factory,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-03-31,185,Hudaydah,al-hali,Kilo 16,Yamani Dairy Factory,economic_infrastructure,private factory,1,4.0,42,31,0,0,11,0,0.0,23,night
2015-03-31,186,Hudaydah,nan,Unknown,Dar Al-Dhyafah,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,24,night
2015-03-31,187,Hudaydah,bajil,-,Coastal Defence Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,24,night
2015-03-31,188,Hudaydah,al-hali,Jaizan Road,The Traffiq Police,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,24,night
2015-03-31,189,Ibb,yarim,Kitab,Thawabah and Al-Qadiri Fuel Stations and Two Oil Trucks,economic_infrastructure,oil & gas,1,8.0,0,0,0,0,0,0,0.0,3,morning
2015-03-31,190,Ibb,yarim,Al-Dhawrain,Al-Dhawrain Checkpoint,military_security_target,checkpoints,1,2.0,0,0,0,0,0,0,0.0,3,morning
2015-03-31,191,Ibb,yarim,The City,55th Artillery Brigade,military_security_target,military site,1,2.0,56,14,2,2,42,8,8.0,22,night
2015-03-31,192,Marib,marib,Sahn Al-Jin,Missiles Battalion,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-03-31,193,Marib,marib,-,Military forces (Protection Oil pipeline),military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-31,194,Saada,kitaf wa al-boqe'e,-,131st Infantry Brigade,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-03-31,195,Saada,shada'a,Al-Mothalath,Governmental Compound,infrastructure,gov. compounds,1,4.0,0,0,0,0,0,0,0.0,12,morning
2015-03-31,196,Saada,shada'a,Al-Mothalath,Security HQ,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,12,morning
2015-03-31,197,Saada,al-dhaher,"Al-Hassamah, Wadi Layh",Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-03-31,198,Saada,razih,Aqabat Bisbas,Pro-Houthi forces,military_security_target,forces,1,3.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-03-31,199,Saada,haydan,Marran,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-31,200,Saada,shada'a,-,Unknown,unknown,unknown,1,12.0,0,0,0,0,0,0,0.0,21,night
2015-03-31,201,Shabwa,bayhan,-,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-03-31,202,Taiz,al-mukha,-,Air Defence Military Sites,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,2,morning
2015-01-04,203,Sanaa,ma'ain,Madhbah,Al-Sha'ab Stadium,infrastructure,sport facility,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-01-04,204,Sanaa,azal,Noqom Mountain,Military Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-01-04,205,Sanaa,al-thawrah,Al-Hasabah,Maintenance Military Unit,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-01-04,206,Sanaa,bani al-harith,Al-Rahabah,Al-Daylami Airbase,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-01-04,207,Sanaa,al-thawrah,Al-Jiraf,Residential Area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-01-04,208,Sanaa,al-thawrah,Al-Nahdhah,Former 1st Armoured Division,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-01-04,209,Sanaa,al-sab'ein,Al-Nahdain,Presidential Palace,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-01-04,210,Sanaa,bani matar,Faj Attan,Missiles Brigade Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-01-04,211,Sanaa,bani matar,Ayban Mountain,Unknown,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-01-04,212,Sanaa,sanhan,Al-Sawad,Al-Sawad Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-01-04,213,Sanaa,hamdan,-,YEC Food Storage Units,economic_infrastructure,food (storage/transportation),1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-01-04,214,Sanaa,bani hushaysh,Sarif,Al-Khorafi Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-01-04,215,Aden,khor maksar,-,Aden Airport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-01-04,216,Aden,dar sa'ad,-,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,12,afternoon
2015-01-04,217,Aden,dar sa'ad,Unknown,Governmental Compound,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-01-04,218,Aden,nan,Green City,Building (Reportedly used by pro-Houthi forces),unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-01-04,219,Hajja,harad,Al-Mazraq,IDPs Camp,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-01-04,220,Hudaydah,al-durayhimi,Al-Jabbanah,Air Forces Base(67th aviation Brigade weapons stores),military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-01-04,221,Hudaydah,bajil,Kilo 7,Coastal Defence Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-01-04,222,Ibb,yarim,-,55th Artillery Brigade,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-01-04,223,Lahj,tuban,Sabir,5th Missiles Brigade,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,4,morning
2015-01-04,224,Saada,razih,Haram Mountain,125th Infantry Brigade Military Sites,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-01-04,225,Saada,haydan,Al-Sharfah,Residential Area,civilian,residential area,1,1.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-01-04,226,Saada,sa'ada,The City,9th Mechanized Infantry Brigade,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,6,morning
2015-01-04,227,Saada,sa'ada,The City,Sa'ada Military HQ ,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,6,morning
2015-01-04,228,Saada,haydan,Marran,Al-Majazain Cemenetry,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-01-04,229,Saada,sa'ada,The City,Republican Guards Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-01-04,230,Saada,sa'ada,The City,Military police camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-01-04,231,Saada,razih,-,Unknown,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,15,afternoon
2015-01-04,232,Saada,sa'ada,The City,Sa'ada Airport,infrastructure,transport,1,1.0,2,2,2,0,0,0,0.0,Unknown,afternoon
2015-01-04,233,Saada,sa'ada,The City,Al-Saifi Military Camp,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-02-04,234,Sanaa,al-sab'ein,Al-Nahdain,Presidential Palace,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-02-04,235,Sanaa,bani matar,Al-Sobahah,Special Forces Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-02-04,236,Sanaa,bani matar,Faj Attan,Missiles Brigade Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-02-04,237,Sanaa,sanhan,Al-Sawad,Al-Sawad Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,24,night
2015-02-04,238,Aden,khor maksar,Al-Sawlaban ,SSF Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-02-04,239,Aden,khor maksar,-,Aden Airport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,17,night
2015-02-04,240,Hudaydah,al-durayhimi,Al-Jabbanah,Al-Jabbanah Military Camp,infrastructure,transport,1,1.0,0,0,0,0,0,0,0.0,12,afternoon
2015-02-04,241,Hajja,abs,-,25th Mechanized Infantry Brigade,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,20,night
2015-02-04,242,Marib,nan,-,Air Defence Military Sites (assigned to protect Oil facility),military_security_target,military site,1,5.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-02-04,243,Saada,al-dhaher,Qahrat Al-Nas,Residential Area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-02-04,244,Saada,sa'ada,The City,Sa'ada Airport,infrastructure,transport,1,2.0,5,2,0,0,3,0,0.0,Unknown,night
2015-02-04,245,Taiz,dhubab,Mion Island,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-02-04,246,Taiz,dhubab,Bab Al-Mandab,17th Infantry Brigade,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-02-04,247,Taiz,mawiyah,Awman Mountain,Air Defence Military Site (Missiles Battalion),military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,21,night
2015-03-04,248,Sanaa,bani matar,Hajar Okaysh Village,Residential Area,civilian,residential area,1,2.0,18,11,2,7,7,2,3.0,22,night
2015-03-04,249,Aden,crater,Hadeed Miuntain,Hadeed Mountain Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-03-04,250,Aden,khor maksar,-,Badr Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-04,251,Aden,khor maksar,Al-Sawlaban,SSF Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-04,252,Aden,khor maksar,Al-Alam,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,23,night
2015-03-04,253,Aden,nan,Green City,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-04,254,Saada,haydan,"Marran, Watlan",Residential Area,civilian,residential area,1,2.0,5,1,0,0,4,1,1.0,Unknown,unknown
2015-03-04,255,Saada,shada'a,-,Residential Area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-03-04,256,Saada,al-dhaher,-,Residential Area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-04-04,257,Sanaa,azal,Noqon Mountain,Weapons Storage,military_security_target,weapon storage,1,2.0,0,0,0,0,0,0,0.0,17,night
2015-04-04,258,Sanaa,shu'oub,Sawan,Military Engineering Unit,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,259,Sanaa,al-thawrah,Al-Hasabah,Maintenance Military Unit,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,260,Sanaa,al-thawrah,Al-Nahdhah,Former 1st Armoured Division,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,261,Sanaa,shu'oub,-,Military police camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,262,Sanaa,al-thawrah,Al-Jiraf,Houthi Political Office,political_tribal,hq,1,2.0,5,2,0,0,3,0,0.0,17,night
2015-04-04,263,Sanaa,al-thawrah,Airport Road,Military Academy,military_security_target,military site,1,2.0,15,0,0,0,15,0,0.0,18,night
2015-04-04,264,Sanaa,bani al-harith,Al-Rahabah,Sana'a International Airport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-04-04,265,Sanaa,al-sab'ein,Noqom Mountain,Al-Hafa Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-04-04,266,Sanaa,bani matar,Faj Attan,Missiles Brigade Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-04-04,267,Sanaa,bani matar,Al-Sobahah,Special Forces Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-04-04,268,Sanaa,arhab,Al-Sama'a,Al-Sama'a Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,269,Sanaa,bani hushaysh,Sarif,Al-Khorafi Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,270,Sanaa,bani hushaysh,Sarif,National Security,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,271,Abyan,khanfir,Shaqrah,Larib Military Camp,military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,1,morning
2015-04-04,272,Aden,crater,Hadeed Miuntain,Hadeed Mountain Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,273,Aden,khor maksar,Al-Omal Island,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-04-04,274,Aden,al-mualla,Coastal Areas,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-04-04,275,Bayda,mukayras,Thurah,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,23,night
2015-04-04,276,Bayda,no'man,Aqabat Al-Qandha'a,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,23,night
2015-04-04,277,Lahj,tuban,Al-Anad,Al-Anad Airbase,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2015-04-04,278,Saada,baqim,Al-Qarad,Civilian's house,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2015-04-04,279,Saada,baqim,-,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-04-04,280,Saada,kitaf wa al-boqe'e,"Al-Malil, Al-Ajashir, Taiybah",Residential Area,civilian,residential area,1,8.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-04-04,281,Saada,kitaf wa al-boqe'e,Al-Boqe'e,101st Infantry Brigade,military_security_target,military site,1,5.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-04-04,282,Saada,sa'ada,The City,Near Al-Saifi Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-04-04,283,Saada,majz,Al-Ja'malah,Residential Area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-05-04,284,Sanaa,al-sab'ein,Noqom Mountain,Al-Hafa Military Camp,military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,13,afternoon
2015-05-04,285,Sanaa,bani matar,Bahman Shihab,Residential Area,civilian,residential area,1,2.0,3,0,0,0,3,0,3.0,21,night
2015-05-04,286,Aden,khor maksar,Coastal Line,Commercial Compound,economic_infrastructure,private business,1,2.0,0,0,0,0,0,0,0.0,23,night
2015-05-04,287,Dhalie,al-dhalie,Near Habil Jabary,Anti-Houthi Groups,military_security_target,forces,1,4.0,0,0,0,0,0,0,0.0,20,night
2015-05-04,288,Dhalie,damt,Al-Zoraiqa'a Valley,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-05-04,289,Dhalie,al-dhalie,The City,Unknown,unknown,unknown,1,6.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-04,290,Hajja,midi,Mayfa'an,Fruit Farm,economic_infrastructure,farms,1,2.0,0,0,0,0,0,0,0.0,9,night
2015-05-04,291,Hudaydah,hays,The City,5 Flour Trucks,economic_infrastructure,food (storage/transportation),1,2.0,12,3,0,0,9,0,0.0,9,morning
2015-05-04,292,Hudaydah,al-salif,-,Al-Salif Port,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,22,night
2015-05-04,293,Hudaydah,al-durayhimi,Al-Jabbanah,Air Defence Military Sites,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,22,night
2015-05-04,294,Lahj,al-musyamir,Aqqan,Aqqan Bridge,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2015-05-04,295,Lahj,al-musyamir,-,Labozah Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2015-05-04,296,Lahj,tuban,Al-Anad,Al-Anad Airbase,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,19,night
2015-05-04,297,Saada,sa'ada,The City,Security HQ,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,4,morning
2015-05-04,298,Saada,sa'ada,The City,SSF Camp,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,4,morning
2015-05-04,299,Saada,al-dhaher,Al-Malaheet,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-05-04,300,Saada,ghamir,-,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-05-04,301,Saada,razih,Sha'arah,Two Houses,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-04,302,Saada,razih,Sha'arah,Mosque,civilian,mosque,1,3.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-04,303,Saada,kitaf wa al-boqe'e,-,Mountains ,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-04,304,Saada,kitaf wa al-boqe'e,-,131st Infantry Brigade,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-04,305,Saada,sa'ada,The City,Daghfal house,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,24,night
2015-05-04,306,Saada,sihar,"Al Al-Sarbi, Al-Sama'a Mountain",Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-06-04,307,Sanaa,ma'ain,Near Azal hospital,Al-Kaboos Tanks Factory,economic_infrastructure,private factory,1,2.0,6,4,0,0,2,0,0.0,16,afternoon
2015-06-04,308,Sanaa,al-sab'ein,Al-Nahdain,Al-Nahdain Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2015-06-04,309,Sanaa,ma'ain,Al-Nahdhah,Former 1st Armoured Division,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,22,night
2015-06-04,310,Sanaa,bani matar,Bait Rijal,Residential Area,civilian,residential area,1,3.0,11,5,2,3,6,3,1.0,15,afternoon
2015-06-04,311,Sanaa,bani matar,Faj Attan,Missiles Brigade Camp,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,16,afternoon
2015-06-04,312,Sanaa,bani matar,Al-Sobahah,Fuel storage,economic_infrastructure,oil & gas,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2015-06-04,313,Sanaa,bani matar,-,Al-Rasheed Industiral compound,economic_infrastructure,private factory,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-06-04,314,Sanaa,bani matar,Bait Adhran,Ibrahim Al-Marri Plastick pipes factory,economic_infrastructure,private factory,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-06-04,315,Sanaa,sanhan,Al-Tikhraf Village,Residential Area,civilian,residential area,1,2.0,5,2,0,0,3,0,0.0,16,afternoon
2015-06-04,316,Sanaa,bani matar,Al-Sobahah,Special Forces Military Camp,military_security_target,military site,1,2.0,4,0,0,0,4,0,0.0,20,night
2015-06-04,317,Sanaa,bani matar,Ayban Mountain,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-06-04,318,Dhalie,al-dhalie,The City,Labozah Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-06-04,319,Dhalie,al-dhalie,Sinah,Governmental Compound,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2015-06-04,320,Dhalie,al-dhalie,The City,"SSF Camp, Aboud Military Camp",military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2015-06-04,321,Hajja,harad,-,Pro-Houthi Sites,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-06-04,322,Lahj,al-musyamir,-,Labozah Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-06-04,323,Lahj,tuban,Al-Anad,Al-Anad Airbase,military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,13,morning
2015-06-04,324,Marib,majzar,Al-Safra'a,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,18,night
2015-06-04,325,Saada,sihar,Al-Anad,Civilian's house,civilian,residential area,1,1.0,7,7,4,2,0,0,0.0,1,morning
2015-06-04,326,Saada,razih,Shia'arah,Houses,civilian,residential area,1,3.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-06-04,327,Saada,kitaf wa al-boqe'e,-,Mountains,unknown,unknown,1,3.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-06-04,328,Saada,sihar,"Bani Muadh, Al Al-Sabrah",Residential Area,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-06-04,329,Saada,saqain,Al-Sha'af,Telecommunications Network,infrastructure,communication,1,2.0,0,0,0,0,0,0,0.0,10,afternoon
2015-06-04,330,Saada,razih,-,Gas Station,economic_infrastructure,oil & gas,1,2.0,0,0,0,0,0,0,0.0,17,afternoon
2015-06-04,331,Saada,razih,Al-Mahnak,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,Unknown,night
2015-06-04,332,Saada,shada'a,-,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,Unknown,night
2015-07-04,333,Sanaa,bani matar,Al-Sobahah,Special Forces Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2015-07-04,334,Sanaa,sanhan,Raymah Humaid ,Raymah Humaid Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-07-04,335,Aden,al-buraiqah,Beer Ahmad,Beer Ahmad Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-07-04,336,Aden,khor maksar,Gahzi Alwan,Pro-Houthi forces,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,17,afternoon
2015-07-04,337,Bayda,mukayras,-,117th Mechanized Infantry Brigade (Al-Majd Military Camp),military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,7,morning
2015-07-04,338,Dhalie,qatabah,Murays,Al-Sadrayn Military Camp,military_security_target,military site,1,1.0,0,0,0,0,0,0,0.0,Unknown,night
2015-07-04,339,Hajja,midi,-,Governmental Compound,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-07-04,340,Hajja,midi,-,School,educational_facility,school,1,2.0,10,5,0,0,5,0,0.0,Unknown,afternoon
2015-07-04,341,Ibb,al-sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),military_security_target,military site,1,5.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-07-04,342,Ibb,al-sabrah,Maytam,Al-Sabatain school,educational_facility,school,1,2.0,9,3,0,0,6,0,0.0,12,afternoon
2015-07-04,343,Ibb,al-sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,18,night
2015-07-04,344,Lahj,al-musyamir,Aqqan,Aqqan Bridge,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
