Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Min Air Raids,Max Air Raids,Civilian Casualties,Fatalities ,Woman fatalities,Child fatalities,Injured ,Woman injured,Child injured, Confirmed Time,Time of Day,,,,
162,30/03/2015,Taiz,Mawiyah,Awman Mountain,Air Defence Military Site (Missiles Battalion),Military_Security_Target,Military Site,1,4,0,0,0,0,0,0,0,20,Evening,,,,
163,30/03/2015,Taiz,Al-Taiziyah,Al-Hawban ,Tariq Air Base,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,20,Evening,,,,
164,30/03/2015,Taiz,Al-Taiziyah,-,Taiz Airport,Infrastructure,Transport,1,1,0,0,0,0,0,0,0,unkn,Evening,,,,
165,30/03/2015,Taiz,Sabir Al-Mawadim,Al-Aroos Mountain,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
166,31/03/2015,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
167,31/03/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
168,31/03/2015,Capital,Al-Thawrah,Al-Nahdhdah,Former 1st Armoured Division,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
169,31/03/2015,Capital,Al-Sab'ein,Al-Nahdain,3rd Armoured Presdintial Guards,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
170,31/03/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,21,Evening,,,,
171,31/03/2015,Capital,Azal,Noqom Mountain,Weapons Storage,Military_Security_Target,Weapon storage,1,2,0,0,0,0,0,0,0,21,Evening,,,,
172,31/03/2015,Sanaa,Arhab,Al-Sama'a,Al-Sama'a Military Camp,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,2,Early-Morning,,,,
173,31/03/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
174,31/03/2015,Dhalie,Al-Dhalie,The City,33rd Armoured Brigade ,Military_Security_Target,Military Site,1,5,20,10,0,0,10,0,0,10,Midday,,,,
175,31/03/2015,Dhalie,Al-Dhalie,-,Al-Jarba'a Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,10,Midday,,,,
176,31/03/2015,Dhalie,Al-Dhalie,-,Al-Jarba'a Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
177,31/03/2015,Hajja,Harad,-,2nd Border Guards Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,3,Early-Morning,,,,
178,31/03/2015,Hajja,Harad,-,DHL Mails Bus,Infrastructure,Transport,1,1,8,1,0,0,7,0,0,unkn,Morning,,,,
179,31/03/2015,Hajja,Harad,-,Harad Customs,Infrastructure,Gov. compounds,1,1,0,0,0,0,0,0,0,19,Evening,,,,
180,31/03/2015,Hajja,Harad,-,Al-Twal Crossing-Border,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,20,Evening,,,,
181,31/03/2015,Hajja,Midi,-,Midi Port,Infrastructure,Transport,1,2,6,6,0,0,0,0,0,22,Night,,,,
182,31/03/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Airport,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,1,Early-Morning,,,,
183,31/03/2015,Hudaydah,,-,Al-Ahliyah oil and packaging materials company,Economic_infrastructure,Private factory,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
184,31/03/2015,Hudaydah,,,Al-Tadhamoniyah soft drinks company,Economic_infrastructure,Private factory,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
185,31/03/2015,Hudaydah,Al-Hali,Kilo 16,Yamani Dairy Factory,Economic_infrastructure,Private factory,1,4,42,31,0,0,11,0,0,23,Night,,,,
186,31/03/2015,Hudaydah,,,Dar Al-Dhyafah,Unknown,Unknown,1,2,0,0,0,0,0,0,0,24,Night,,,,
187,31/03/2015,Hudaydah,Bajil,-,Coastal Defence Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,24,Night,,,,
188,31/03/2015,Hudaydah,Al-Hali,Jaizan Road,The Traffiq Police,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,24,Night,,,,
189,31/03/2015,Ibb,Yarim,Kitab,Thawabah and Al-Qadiri Fuel Stations and Two Oil Trucks,Economic_infrastructure,Oil & Gas,1,8,0,0,0,0,0,0,0,3,Early-Morning,,,,
190,31/03/2015,Ibb,Yarim,Al-Dhawrain,Al-Dhawrain Checkpoint,Military_Security_Target,Checkpoints,1,2,0,0,0,0,0,0,0,3,Early-Morning,,,,
191,31/03/2015,Ibb,Yarim,The City,55th Artillery Brigade,Military_Security_Target,Military Site,1,2,56,14,2,2,42,8,8,22,Night,,,,
192,31/03/2015,Marib,Marib,Sahn Al-Jin,Missiles Battalion,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,20,Evening,,,,
193,31/03/2015,Marib,Marib,-,Military forces (Protection Oil pipeline),Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
194,31/03/2015,Saada,Kitaf Wa Al-Boqe'e,-,131st Infantry Brigade,Military_Security_Target,Military Site,1,4,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
195,31/03/2015,Saada,Shada'a,Al-Mothalath,Governmental Compound,Infrastructure,Gov. compounds,1,4,0,0,0,0,0,0,0,12,Early-Morning,,,,
196,31/03/2015,Saada,Shada'a,Al-Mothalath,Security HQ,Military_Security_Target,Military Site,1,4,0,0,0,0,0,0,0,12,Early-Morning,,,,
197,31/03/2015,Saada,Al-Dhaher,"Al-Hassamah, Wadi Layh",Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
198,31/03/2015,Saada,Razih,Aqabat Bisbas,Pro-Houthi forces,Military_Security_Target,Forces,1,3,0,0,0,0,0,0,0,unkn,Midday,,,,
199,31/03/2015,Saada,Haydan,Marran,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
200,31/03/2015,Saada,Shada'a,-,Unknown,Unknown,Unknown,1,12,0,0,0,0,0,0,0,21,Evening,,,,
201,31/03/2015,Shabwa,Bayhan,-,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
202,31/03/2015,Taiz,Al-Mukha,-,Air Defence Military Sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
203,01/04/2015,Capital,Ma'ain,Madhbah,Al-Sha'ab Stadium,Infrastructure,Sport Facility,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
204,01/04/2015,Capital,Azal,Noqom Mountain,Military Site,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,20,Evening,,,,
205,01/04/2015,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,20,Evening,,,,
206,01/04/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
207,01/04/2015,Capital,Al-Thawrah,Al-Jiraf,Residential Area,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
208,01/04/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
209,01/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
210,01/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
211,01/04/2015,Sanaa,Bani Matar,Ayban Mountain,Unknown,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
212,01/04/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
213,01/04/2015,Sanaa,Hamdan,-,YEC Food Storage Units,Economic_infrastructure,Food (storage/transportation),1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
214,01/04/2015,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
215,01/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
216,01/04/2015,Aden,Dar Sa'ad,-,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,12,Midday,,,,
217,01/04/2015,Aden,Dar Sa'ad,,Governmental Compound,Infrastructure,Gov. compounds,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
218,01/04/2015,Aden,,Green City,Building (Reportedly used by pro-Houthi forces),Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Afternoon,,,,
219,01/04/2015,Hajja,Harad,Al-Mazraq,IDPs Camp,Civilian,Residential Area,1,3,0,0,0,0,0,0,0,unkn,Midday,,,,
220,01/04/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Forces Base(67th aviation Brigade weapons stores),Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
221,01/04/2015,Hudaydah,Bajil,Kilo 7,Coastal Defence Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
222,01/04/2015,Ibb,Yarim,-,55th Artillery Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
223,01/04/2015,Lahj,Tuban,Sabir,5th Missiles Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,4,Early-Morning,,,,
224,01/04/2015,Saada,Razih,Haram Mountain,125th Infantry Brigade Military Sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
225,01/04/2015,Saada,Haydan,Al-Sharfah,Residential Area,Civilian,Residential Area,1,1,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
226,01/04/2015,Saada,Sa'ada,The City,9th Mechanized Infantry Brigade,Military_Security_Target,Military Site,1,4,0,0,0,0,0,0,0,6,Morning,,,,
227,01/04/2015,Saada,Sa'ada,The City,Sa'ada Military HQ ,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,6,Morning,,,,
228,01/04/2015,Saada,Haydan,Marran,Al-Majazain Cemenetry,Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
229,01/04/2015,Saada,Sa'ada,The City,Republican Guards Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
230,01/04/2015,Saada,Sa'ada,The City,Military police camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
231,01/04/2015,Saada,Razih,-,Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,15,Afternoon,,,,
232,01/04/2015,Saada,Sa'ada,The City,Sa'ada Airport,Infrastructure,Transport,1,1,2,2,2,0,0,0,0,unkn,Afternoon,,,,
233,01/04/2015,Saada,Sa'ada,The City,Al-Saifi Military Camp,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,unkn,Afternoon,,,,
234,02/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
235,02/04/2015,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
236,02/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
237,02/04/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,24,Night,,,,
238,02/04/2015,Aden,Khor Maksar,Al-Sawlaban ,SSF Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
239,02/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,17,Evening,,,,
240,02/04/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Jabbanah Military Camp,Infrastructure,Transport,1,1,0,0,0,0,0,0,0,12,Midday,,,,
241,02/04/2015,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,20,Evening,,,,
242,02/04/2015,Marib,,-,Air Defence Military Sites (assigned to protect Oil facility),Military_Security_Target,Military Site,1,5,0,0,0,0,0,0,0,unkn,Unknown,,,,
243,02/04/2015,Saada,Al-Dhaher,Qahrat Al-Nas,Residential Area,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
244,02/04/2015,Saada,Sa'ada,The City,Sa'ada Airport,Infrastructure,Transport,1,2,5,2,0,0,3,0,0,unkn,Evening,,,,
245,02/04/2015,Taiz,Dhubab,Mion Island,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,19,Evening,,,,
246,02/04/2015,Taiz,Dhubab,Bab Al-Mandab,17th Infantry Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
247,02/04/2015,Taiz,Mawiyah,Awman Mountain,Air Defence Military Site (Missiles Battalion),Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,21,Evening,,,,
248,03/04/2015,Sanaa,Bani Matar,Hajar Okaysh Village,Residential Area,Civilian,Residential Area,1,2,18,11,2,7,7,2,3,22,Night,,,,
249,03/04/2015,Aden,Crater,Hadeed Miuntain,Hadeed Mountain Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,20,Evening,,,,
250,03/04/2015,Aden,Khor Maksar,-,Badr Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
251,03/04/2015,Aden,Khor Maksar,Al-Sawlaban,SSF Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
252,03/04/2015,Aden,Khor Maksar,Al-Alam,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,23,Night,,,,
253,03/04/2015,Aden,,Green City,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Night,,,,
254,03/04/2015,Saada,Haydan,"Marran, Watlan",Residential Area,Civilian,Residential Area,1,2,5,1,0,0,4,1,1,unkn,Unknown,,,,
255,03/04/2015,Saada,Shada'a,-,Residential Area,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
256,03/04/2015,Saada,Al-Dhaher,-,Residential Area,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
257,04/04/2015,Capital,Azal,Noqon Mountain,Weapons Storage,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,17,Evening,,,,
258,04/04/2015,Capital,Shu'oub,Sawan,Military Engineering Unit,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
259,04/04/2015,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
260,04/04/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
261,04/04/2015,Capital,Shu'oub,-,Military police camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
262,04/04/2015,Capital,Al-Thawrah,Al-Jiraf,Houthi Political Office,Political_Tribal ,HQ,1,2,5,2,0,0,3,0,0,17,Evening,,,,
263,04/04/2015,Capital,Al-Thawrah,Airport Road,Military Academy,Military_Security_Target,Military Site,1,2,15,0,0,0,15,0,0,18,Evening,,,,
264,04/04/2015,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,19,Evening,,,,
265,04/04/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
266,04/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
267,04/04/2015,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
268,04/04/2015,Sanaa,Arhab,Al-Sama'a,Al-Sama'a Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
269,04/04/2015,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
270,04/04/2015,Sanaa,Bani Hushaysh,Sarif,National Security,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
271,04/04/2015,Abyan,Khanfir,Shaqrah,Larib Military Camp,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,1,Early-Morning,,,,
272,04/04/2015,Aden,Crater,Hadeed Miuntain,Hadeed Mountain Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
273,04/04/2015,Aden,Khor Maksar,Al-Omal Island,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,19,Evening,,,,
274,04/04/2015,Aden,Al-Mualla,Coastal Areas,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
275,04/04/2015,Bayda,Mukayras,Thurah,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,23,Night,,,,
276,04/04/2015,Bayda,No'man,Aqabat Al-Qandha'a,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,23,Night,,,,
277,04/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
278,04/04/2015,Saada,Baqim,Al-Qarad,Civilian's house,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
279,04/04/2015,Saada,Baqim,-,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,18,Evening,,,,
280,04/04/2015,Saada,Kitaf Wa Al-Boqe'e,"Al-Malil, Al-Ajashir, Taiybah",Residential Area,Civilian,Residential Area,1,8,0,0,0,0,0,0,0,unkn,Unknown,,,,
281,04/04/2015,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,101st Infantry Brigade,Military_Security_Target,Military Site,1,5,0,0,0,0,0,0,0,unkn,Unknown,,,,
282,04/04/2015,Saada,Sa'ada,The City,Near Al-Saifi Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
283,04/04/2015,Saada,Majz,Al-Ja'malah,Residential Area,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
284,05/04/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,13,Midday,,,,
285,05/04/2015,Sanaa,Bani Matar,Bahman Shihab,Residential Area,Civilian,Residential Area,1,2,3,0,0,0,3,0,3,21,Evening,,,,
286,05/04/2015,Aden,Khor Maksar,Coastal Line,Commercial Compound,Economic_infrastructure,Private business,1,2,0,0,0,0,0,0,0,23,Night,,,,
287,05/04/2015,Dhalie,Al-Dhalie,Near Habil Jabary,Anti-Houthi Groups,Military_Security_Target,Forces,1,4,0,0,0,0,0,0,0,20,Evening,,,,
288,05/04/2015,Dhalie,Damt,Al-Zoraiqa'a Valley,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,20,Evening,,,,
289,05/04/2015,Dhalie,Al-Dhalie,The City,Unknown,Unknown,Unknown,1,6,0,0,0,0,0,0,0,unkn,Night,,,,
290,05/04/2015,Hajja,Midi,Mayfa'an,Fruit Farm,Economic_infrastructure,Farms,1,2,0,0,0,0,0,0,0,9,Evening,,,,
291,05/04/2015,Hudaydah,Hays,The City,5 Flour Trucks,Economic_infrastructure,Food (storage/transportation),1,2,12,3,0,0,9,0,0,9,Morning,,,,
292,05/04/2015,Hudaydah,Al-Salif,-,Al-Salif Port,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,22,Night,,,,
293,05/04/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Defence Military Sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,22,Night,,,,
294,05/04/2015,Lahj,Al-Musyamir,Aqqan,Aqqan Bridge,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
295,05/04/2015,Lahj,Al-Musyamir,-,Labozah Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
296,05/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,19,Evening,,,,
297,05/04/2015,Saada,Sa'ada,The City,Security HQ,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,4,Early-Morning,,,,
298,05/04/2015,Saada,Sa'ada,The City,SSF Camp,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,4,Early-Morning,,,,
299,05/04/2015,Saada,Al-Dhaher,Al-Malaheet,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
300,05/04/2015,Saada,Ghamir,-,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
301,05/04/2015,Saada,Razih,Sha'arah,Two Houses,Civilian,Residential Area,1,3,0,0,0,0,0,0,0,unkn,Night,,,,
302,05/04/2015,Saada,Razih,Sha'arah,Mosque,Civilian,Mosque,1,3,0,0,0,0,0,0,0,unkn,Night,,,,
303,05/04/2015,Saada,Kitaf Wa Al-Boqe'e,-,Mountains ,Unknown,Unknown,1,3,0,0,0,0,0,0,0,unkn,Night,,,,
304,05/04/2015,Saada,Kitaf Wa Al-Boqe'e,-,131st Infantry Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Night,,,,
305,05/04/2015,Saada,Sa'ada,The City,Daghfal house,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,24,Night,,,,
306,05/04/2015,Saada,Sihar,"Al Al-Sarbi, Al-Sama'a Mountain",Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Night,,,,
307,06/04/2015,Capital,Ma'ain,Near Azal hospital,Al-Kaboos Tanks Factory,Economic_infrastructure,Private factory,1,2,6,4,0,0,2,0,0,16,Afternoon,,,,
308,06/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,16,Afternoon,,,,
309,06/04/2015,Capital,Ma'ain,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,22,Night,,,,
310,06/04/2015,Sanaa,Bani Matar,Bait Rijal,Residential Area,Civilian,Residential Area,1,3,11,5,2,3,6,3,1,15,Afternoon,,,,
311,06/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,16,Afternoon,,,,
312,06/04/2015,Sanaa,Bani Matar,Al-Sobahah,Fuel storage,Economic_infrastructure,Oil & Gas,1,2,0,0,0,0,0,0,0,16,Afternoon,,,,
313,06/04/2015,Sanaa,Bani Matar,-,Al-Rasheed Industiral compound,Economic_infrastructure,Private factory,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
314,06/04/2015,Sanaa,Bani Matar,Bait Adhran,Ibrahim Al-Marri Plastick pipes factory,Economic_infrastructure,Private factory,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
315,06/04/2015,Sanaa,Sanhan,Al-Tikhraf Village,Residential Area,Civilian,Residential Area,1,2,5,2,0,0,3,0,0,16,Afternoon,,,,
316,06/04/2015,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,1,2,4,0,0,0,4,0,0,20,Evening,,,,
317,06/04/2015,Sanaa,Bani Matar,Ayban Mountain,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,20,Evening,,,,
318,06/04/2015,Dhalie,Al-Dhalie,The City,Labozah Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
319,06/04/2015,Dhalie,Al-Dhalie,Sinah,Governmental Compound,Infrastructure,Gov. compounds,1,2,0,0,0,0,0,0,0,16,Afternoon,,,,
320,06/04/2015,Dhalie,Al-Dhalie,The City,"SSF Camp, Aboud Military Camp",Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,16,Afternoon,,,,
321,06/04/2015,Hajja,Harad,-,Pro-Houthi Sites,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
322,06/04/2015,Lahj,Al-Musyamir,-,Labozah Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
323,06/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,13,Morning,,,,
324,06/04/2015,Marib,Majzar,Al-Safra'a,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,18,Evening,,,,
325,06/04/2015,Saada,Sihar,Al-Anad,Civilian's house,Civilian,Residential Area,1,1,7,7,4,2,0,0,0,1,Early-Morning,,,,
326,06/04/2015,Saada,Razih,Shia'arah,Houses,Civilian,Residential Area,1,3,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
327,06/04/2015,Saada,Kitaf Wa Al-Boqe'e,-,Mountains,Unknown,Unknown,1,3,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
328,06/04/2015,Saada,Sihar,"Bani Muadh, Al Al-Sabrah",Residential Area,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
329,06/04/2015,Saada,Saqain,Al-Sha'af,Telecommunications Network,Infrastructure,Communication,1,2,0,0,0,0,0,0,0,10,Midday,,,,
330,06/04/2015,Saada,Razih,-,Gas Station,Economic_infrastructure,Oil & Gas,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
331,06/04/2015,Saada,Razih,Al-Mahnak,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,unkn,Evening,,,,
332,06/04/2015,Saada,Shada'a,-,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,unkn,Evening,,,,
